5953,SLACU,Social Leverage Acquisition Corp I Units each consisting of one share of Class A common stock and one-fourth of one redeemable warrant,$10.20,0.0,0.00%,500,103857767.0,United States,NaN,Finance: Consumer Services,Finance,/market-activity/stocks/slacu
5954,SLACW,Social Leverage Acquisition Corp I Redeemable warrants each whole warrant exercisable for one share of Class A common stock at an exercise price of $11.50,$0.0076,-0.0014,-15.556%,44123,77384.0,United States,NaN,Finance: Consumer Services,Finance,/market-activity/stocks/slacw
5955,SLAM,Slam Corp. Class A Ordinary Share,$10.92,0.0,0.00%,138,0.0,United States,2021.0,Blank Checks,Finance,/market-activity/stocks/slam
5956,SLAMU,Slam Corp. Unit,$10.93,0.0,0.00%,9,0.0,United States,2021.0,Blank Checks,Finance,/market-activity/stocks/slamu
5957,SLAMW,Slam Corp. warrant,$0.30,0.0474,18.765%,62356,0.0,United States,2021.0,Blank Checks,Finance,/market-activity/stocks/slamw
5958,SLB,Schlumberger N.V. Common Stock,$48.82,-0.44,-0.893%,7420448,69685416235.0,France,NaN,Oilfield Services/Equipment,Energy,/market-activity/stocks/slb
5959,SLCA,U.S. Silica Holdings Inc. Common Stock,$10.68,0.13,1.232%,738188,824009120.0,United States,2012.0,Mining & Quarrying of Nonmetallic Minerals (No Fuels),Industrials,/market-activity/stocks/slca
5960,SLDB,Solid Biosciences Inc. Common Stock,$10.01,0.5,5.258%,138584,201976174.0,United States,2018.0,Biotechnology: Biological Products (No Diagnostic Substances),Health Care,/market-activity/stocks/sldb
5961,SLDP,Solid Power Inc. Class A Common Stock,$1.57,0.02,1.29%,2120720,280146666.0,United States,2021.0,Electrical Products,Energy,/market-activity/stocks/sldp
5962,SLDPW,Solid Power Inc. Warrant,$0.2027,-0.0171,-7.78%,44450,36169254.0,United States,2021.0,Electrical Products,Energy,/market-activity/stocks/sldpw
5963,SLE,Super League Enterprise Inc. Common Stock,$2.32,-0.15,-6.073%,49709,9825195.0,United States,2019.0,Services-Misc. Amusement & Recreation,Consumer Discretionary,/market-activity/stocks/sle
5964,SLF,Sun Life Financial Inc. Common Stock,$55.11,0.36,0.658%,2126595,32200519494.0,Canada,NaN,Life Insurance,Finance,/market-activity/stocks/slf
5965,SLG,SL Green Realty Corp Common Stock,$46.59,-0.17,-0.364%,863275,3015468191.0,United States,1997.0,Real Estate Investment Trusts,Real Estate,/market-activity/stocks/slg
5966,SLG^I,SL Green Realty Corporation Preferred Series I,$22.01,0.14,0.64%,15103,NaN,United States,NaN,NaN,NaN,/market-activity/stocks/slg^i
5967,SLGL,Sol-Gel Technologies Ltd. Ordinary Shares,$1.106,-0.0139,-1.241%,60367,28426677.0,Israel,2018.0,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/slgl
5968,SLGN,Silgan Holdings Inc. Common Stock,$45.60,0.97,2.173%,381099,4856328682.0,United States,2022.0,Containers/Packaging,Industrials,/market-activity/stocks/slgn
5969,SLI,Standard Lithium Ltd. Common Shares,$1.20,0.01,0.84%,1063403,207422636.0,Canada,2021.0,Major Chemicals,Industrials,/market-activity/stocks/sli
5970,SLM,SLM Corporation Common Stock,$19.67,-0.02,-0.102%,4665059,4450751691.0,United States,NaN,Finance: Consumer Services,Finance,/market-activity/stocks/slm
5971,SLMBP,SLM Corporation Floating Rate Non-Cumulative Preferred Stock Series B,$73.27,-0.17,-0.231%,66920,16578880346.0,United States,NaN,Finance: Consumer Services,Finance,/market-activity/stocks/slmbp
5972,SLN,Silence Therapeutics Plc American Depository Share,$23.46,0.39,1.691%,374125,862097640.0,United Kingdom,NaN,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/sln
5973,SLNA,Selina Hospitality PLC Ordinary Shares,$0.3005,0.0103,3.549%,152810,34972873.0,United Kingdom,NaN,Blank Checks,Finance,/market-activity/stocks/slna
5974,SLNAW,Selina Hospitality PLC Warrant,$0.011,-0.0086,-43.878%,14560,0.0,United Kingdom,NaN,Blank Checks,Finance,/market-activity/stocks/slnaw
5975,SLND,Southland Holdings Inc. Common Stock,$4.58,0.01,0.219%,14153,219345287.0,United States,NaN,Military/Government/Technical,Industrials,/market-activity/stocks/slnd
5976,SLNG,Stabilis Solutions Inc. Common Stock,$4.28,-0.07,-1.609%,5302,79494113.0,United States,NaN,Oil/Gas Transmission,Utilities,/market-activity/stocks/slng
5977,SLNH,Soluna Holdings Inc. Common Stock,$3.055,-0.035,-1.133%,16647,4917902.0,United States,NaN,EDP Services,Technology,/market-activity/stocks/slnh
5978,SLNHP,Soluna Holdings Inc 9.0% Series A Cumulative Perpetual Preferred Stock ,$3.13,-0.07,-2.188%,7222,5038636.0,United States,NaN,EDP Services,Technology,/market-activity/stocks/slnhp
5979,SLNO,Soleno Therapeutics Inc. Common Stock,$49.00,0.39,0.802%,142248,1494468248.0,United States,2014.0,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/slno
5980,SLP,Simulations Plus Inc. Common Stock,$41.70,-0.05,-0.12%,55186,832627111.0,United States,NaN,EDP Services,Technology,/market-activity/stocks/slp
5981,SLQT,SelectQuote Inc. Common Stock,$1.68,0.08,5.00%,754093,283910747.0,United States,2020.0,Specialty Insurers,Finance,/market-activity/stocks/slqt
5982,SLRC,SLR Investment Corp. Common Stock,$14.89,0.03,0.202%,152794,812318500.0,United States,2010.0,Finance/Investors Services,Finance,/market-activity/stocks/slrc
5983,SLRN,ACELYRIN INC. Common Stock,$7.41,-0.11,-1.463%,501403,721285651.0,United States,2023.0,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/slrn
5984,SLRX,Salarius Pharmaceuticals Inc. Common Stock,$0.5769,0.0179,3.202%,10832,2272082.0,United States,2015.0,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/slrx
5985,SLS,SELLAS Life Sciences Group Inc. Common Stock,$0.9362,0.0512,5.785%,1236386,30016686.0,United States,NaN,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/sls
5986,SLVM,Sylvamo Corporation Common Stock,$55.57,0.39,0.707%,348191,2290645969.0,United States,2021.0,Paper,Basic Materials,/market-activity/stocks/slvm
5987,SM,SM Energy Company Common Stock,$41.42,0.08,0.194%,1981919,4817721200.0,United States,NaN,Oil & Gas Production,Energy,/market-activity/stocks/sm
5988,SMAR,Smartsheet Inc. Class A Common Stock,$42.04,0.01,0.024%,1302254,5728233350.0,United States,2018.0,Computer Software: Prepackaged Software,Technology,/market-activity/stocks/smar
5989,SMBC,Southern Missouri Bancorp Inc. Common Stock,$42.92,0.25,0.586%,14198,487389305.0,United States,NaN,Banks,Finance,/market-activity/stocks/smbc
5990,SMBK,SmartFinancial Inc. Common Stock,$21.88,0.14,0.644%,11227,371840601.0,United States,NaN,Major Banks,Finance,/market-activity/stocks/smbk
5991,SMCI,Super Micro Computer Inc. Common Stock,$860.01,-115.51,-11.841%,19325577,48103223133.0,United States,2020.0,Computer Manufacturing,Technology,/market-activity/stocks/smci
5992,SMFG,Sumitomo Mitsui Financial Group Inc Unsponsored American Depositary Shares (Japan),$10.80,0.09,0.84%,976398,74215553508.0,Japan,NaN,Commercial Banks,Finance,/market-activity/stocks/smfg
5993,SMFL,Smart for Life Inc. Common Stock ,$0.862,0.0819,10.499%,235022,686726.0,United States,2023.0, Medicinal Chemicals and Botanical Products ,Health Care,/market-activity/stocks/smfl
5994,SMG,Scotts Miracle-Gro Company (The) Common Stock,$58.84,0.42,0.719%,472779,3335775638.0,United States,1992.0,Agricultural Chemicals,Industrials,/market-activity/stocks/smg
5995,SMHI,SEACOR Marine Holdings Inc. Common Stock ,$10.71,0.17,1.613%,395146,290878084.0,United States,2017.0,Marine Transportation,Consumer Discretionary,/market-activity/stocks/smhi
5996,SMID,Smith-Midland Corporation Common Stock,$44.70,0.74,1.683%,47525,235006361.0,United States,NaN,Building Materials,Industrials,/market-activity/stocks/smid
5997,SMLP,Summit Midstream Partners LP Common Units Representing Limited Partner Interests,$19.34,2.11,12.246%,76107,200675495.0,United States,2012.0,Natural Gas Distribution,Utilities,/market-activity/stocks/smlp
5998,SMLR,Semler Scientific Inc. Common Stock,$47.34,-0.38,-0.796%,32769,325377099.0,United States,NaN,Medical/Dental Instruments,Health Care,/market-activity/stocks/smlr
5999,SMMF,Summit Financial Group Inc. Common Stock,$26.44,-0.05,-0.189%,15243,388003087.0,United States,NaN,Major Banks,Finance,/market-activity/stocks/smmf
6000,SMMT,Summit Therapeutics Inc. Common Stock ,$4.64,0.34,7.907%,1716902,3255874911.0,United States,2015.0,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/smmt
6001,SMP,Standard Motor Products Inc. Common Stock,$33.38,-0.65,-1.91%,204670,725323767.0,United States,NaN,Auto Parts:O.E.M.,Consumer Discretionary,/market-activity/stocks/smp
6002,SMPL,The Simply Good Foods Company Common Stock,$35.59,-0.05,-0.14%,484752,3552327231.0,United States,NaN,Packaged Foods,Consumer Staples,/market-activity/stocks/smpl
6003,SMR,NuScale Power Corporation Class A Common Stock,$2.60,0.07,2.767%,949740,601463268.0,United States,2022.0,Electrical Products,Industrials,/market-activity/stocks/smr
6004,SMRT,SmartRent Inc. Class A Common Stock,$2.85,-0.08,-2.73%,495881,578991616.0,United States,NaN,EDP Services,Technology,/market-activity/stocks/smrt
6005,SMSI,Smith Micro Software Inc. Common Stock,$0.4863,-0.3311,-40.506%,4830751,34977544.0,United States,1995.0,Computer Software: Prepackaged Software,Technology,/market-activity/stocks/smsi
6006,SMTC,Semtech Corporation Common Stock,$20.30,-0.53,-2.544%,1164255,1304980628.0,United States,NaN,Semiconductors,Technology,/market-activity/stocks/smtc
6007,SMTI,Sanara MedTech Inc. Common Stock,$37.97,0.0,0.00%,8147,324206427.0,United States,NaN,Medical/Dental Instruments,Health Care,/market-activity/stocks/smti
6008,SMWB,Similarweb Ltd. Ordinary Shares,$7.86,-0.1,-1.256%,111322,600739800.0,NaN,2021.0,Computer Software: Programming Data Processing,Technology,/market-activity/stocks/smwb
6009,SMX,SMX (Security Matters) Public Limited Company Class A Ordinary Shares,$0.334,-0.015,-4.298%,1033285,947173.0,Ireland,NaN,Industrial Machinery/Components,Technology,/market-activity/stocks/smx
6010,SMXWW,SMX (Security Matters) Public Limited Company Warrant,$0.005,-0.0005,-9.091%,20936,14179.0,Ireland,NaN,Blank Checks,Finance,/market-activity/stocks/smxww
6011,SN,SharkNinja Inc. Ordinary Shares,$53.76,0.53,0.996%,1205195,7471719199.0,United States,2023.0,NaN,NaN,/market-activity/stocks/sn
6088,SPGC,Sacks Parente Golf Inc. Common Stock,$0.664,0.0041,0.621%,60292,9691658.0,United States,2023.0,NaN,NaN,/market-activity/stocks/spgc
6012,SNA,Snap-On Incorporated Common Stock,$270.95,-0.28,-0.103%,192387,14282734205.0,United States,NaN,Industrial Machinery/Components,Consumer Discretionary,/market-activity/stocks/sna
6013,SNAL,Snail Inc. Class A Common Stock,$1.03,-0.0034,-0.329%,3142,37749217.0,United States,2022.0,Computer Software: Prepackaged Software,Technology,/market-activity/stocks/snal
6014,SNAP,Snap Inc. Class A Common Stock,$10.80,0.07,0.652%,22938720,17826820416.0,United States,2017.0,Computer Software: Programming Data Processing,Technology,/market-activity/stocks/snap
6015,SNAX,Stryve Foods Inc. Class A Common Stock,$1.3415,-0.0685,-4.858%,58996,3219273.0,United States,2019.0,Packaged Foods,Consumer Staples,/market-activity/stocks/snax
6016,SNAXW,Stryve Foods Inc. Warrant,$0.0076,-0.0023,-23.232%,6781,18238.0,United States,2019.0,Packaged Foods,Consumer Staples,/market-activity/stocks/snaxw
6017,SNBR,Sleep Number Corporation Common Stock,$14.70,3.65,33.032%,2754927,326751600.0,United States,NaN,Home Furnishings,Consumer Discretionary,/market-activity/stocks/snbr
6018,SNCE,Science 37 Holdings Inc. Common Stock,$5.71,-0.005,-0.087%,40330,34087901.0,United States,2020.0,Computer Software: Prepackaged Software,Technology,/market-activity/stocks/snce
6019,SNCR,Synchronoss Technologies Inc. Common Stock,$10.65,1.43,15.51%,277140,110448509.0,United States,2018.0,EDP Services,Technology,/market-activity/stocks/sncr
6020,SNCRL,Synchronoss Technologies Inc. 8.375% Senior Notes due 2026,$20.97,-0.02,-0.095%,8585,427595768.0,United States,NaN,EDP Services,Technology,/market-activity/stocks/sncrl
6021,SNCY,Sun Country Airlines Holdings Inc. Common Stock,$15.20,-0.22,-1.427%,284184,810023215.0,United States,2021.0,Air Freight/Delivery Services,Consumer Discretionary,/market-activity/stocks/sncy
6022,SND,Smart Sand Inc. Common Stock,$2.00,0.06,3.093%,194974,82591208.0,United States,2016.0,Mining & Quarrying of Nonmetallic Minerals (No Fuels),Industrials,/market-activity/stocks/snd
6023,SNDA,Sonida Senior Living Inc. Common Stock,$12.24,0.69,5.974%,2118,141111582.0,United States,NaN,Hospital/Nursing Management,Health Care,/market-activity/stocks/snda
6024,SNDL,SNDL Inc. Common Shares,$1.37,0.0,0.00%,1278714,358104095.0,Canada,2019.0,Pharmaceuticals and Biotechnology,Health Care,/market-activity/stocks/sndl
6025,SNDR,Schneider National Inc. Common Stock,$23.84,-0.06,-0.251%,434880,4206488255.0,United States,2017.0,Trucking Freight/Courier Services,Industrials,/market-activity/stocks/sndr
6026,SNDX,Syndax Pharmaceuticals Inc. Common Stock,$23.13,0.42,1.849%,870512,1961649194.0,United States,2016.0,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/sndx
6027,SNES,SenesTech Inc. Common Stock,$0.8872,-0.0346,-3.754%,427063,4564318.0,United States,2016.0,Agricultural Chemicals,Industrials,/market-activity/stocks/snes
6028,SNEX,StoneX Group Inc. Common Stock,$67.76,0.39,0.579%,76467,2137828271.0,United States,NaN,Investment Bankers/Brokers/Service,Finance,/market-activity/stocks/snex
6029,SNFCA,Security National Financial Corporation Class A Common Stock,$7.80,-0.07,-0.889%,21563,179242986.0,United States,NaN,Finance: Consumer Services,Finance,/market-activity/stocks/snfca
6030,SNGX,Soligenix Inc. Common Stock,$0.767,0.02,2.677%,64562,7960109.0,United States,NaN,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/sngx
6031,SNN,Smith & Nephew SNATS Inc. Common Stock,$28.88,0.02,0.069%,1121701,12611879972.0,United Kingdom,NaN,Industrial Specialties,Health Care,/market-activity/stocks/snn
6032,SNOA,Sonoma Pharmaceuticals Inc. Common Stock,$0.146,-0.0076,-4.948%,270974,2278685.0,United States,2007.0,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/snoa
6033,SNOW,Snowflake Inc. Class A Common Stock,$229.34,3.72,1.649%,4517500,75521662000.0,United States,2020.0,Computer Software: Prepackaged Software,Technology,/market-activity/stocks/snow
6034,SNPO,Snap One Holdings Corp. Common Stock,$8.14,-0.31,-3.669%,6875,622957415.0,United States,2021.0,Electronics Distribution,Consumer Discretionary,/market-activity/stocks/snpo
6035,SNPS,Synopsys Inc. Common Stock,$575.65,-5.25,-0.904%,1210824,87807355308.0,United States,1992.0,Computer Software: Prepackaged Software,Technology,/market-activity/stocks/snps
6036,SNPX,Synaptogenix Inc. Common Stock,$0.185,-0.0023,-1.228%,620872,3772304.0,United States,NaN, Medicinal Chemicals and Botanical Products ,Health Care,/market-activity/stocks/snpx
6037,SNSE,Sensei Biotherapeutics Inc. Common Stock,$0.755,-0.0001,-0.013%,6394,18872370.0,United States,2021.0,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/snse
6038,SNT,Senstar Technologies Ltd. Ordinary Shares,$1.145,-0.0027,-0.235%,5202,26689950.0,Israel,NaN,Telecommunications Equipment,Telecommunications,/market-activity/stocks/snt
6039,SNTG,Sentage Holdings Inc. Class A Ordinary Shares,$2.36,-0.18,-7.087%,93460,6631600.0,China,2021.0,Finance: Consumer Services,Finance,/market-activity/stocks/sntg
6040,SNTI,Senti Biosciences Inc. Common Stock,$0.4101,-0.0084,-2.007%,41491,18267981.0,United States,2021.0,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/snti
6041,SNV,Synovus Financial Corp. Common Stock,$37.09,-0.11,-0.296%,788120,5424111700.0,United States,NaN,Major Banks,Finance,/market-activity/stocks/snv
6042,SNV^D,Synovus Financial Corp. Fixed-to-Floating Rate Non-Cumulative Perpetual Preferred Stock Series D Liquation Preference $25.00 per Share,$25.38,0.2596,1.033%,2894,NaN,United States,NaN,NaN,NaN,/market-activity/stocks/snv^d
6043,SNV^E,Synovus Financial Corp. 5.875% Fixed-Rate Reset Non-Cumulative Perpetual Preferred Stock Series E,$24.57,0.22,0.903%,20688,NaN,United States,NaN,NaN,NaN,/market-activity/stocks/snv^e
6044,SNX,TD SYNNEX Corporation Common Stock,$103.11,1.14,1.118%,507502,9190543843.0,United States,2003.0,Retail: Computer Software & Peripheral Equipment,Technology,/market-activity/stocks/snx
6045,SNY,Sanofi ADS,$48.77,0.97,2.029%,1142466,122981917299.0,France,NaN,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/sny
6046,SO,Southern Company (The) Common Stock,$67.69,0.41,0.609%,3222215,73850812999.0,United States,NaN,Power Generation,Utilities,/market-activity/stocks/so
6047,SOAR,Volato Group Inc. Class A Common Stock,$4.00,0.12,3.093%,27068,53372392.0,NaN,2022.0,Blank Checks,Finance,/market-activity/stocks/soar
6048,SOBR,SOBR Safe Inc. Common Stock,$0.64,-0.006,-0.929%,30640,11868525.0,United States,NaN,Newspapers/Magazines,Consumer Discretionary,/market-activity/stocks/sobr
6049,SOC,Sable Offshore Corp. Common Stock,$11.89,-0.11,-0.917%,15161,715376938.0,NaN,2021.0,NaN,NaN,/market-activity/stocks/soc
6050,SOFI,SoFi Technologies Inc. Common Stock  ,$8.17,0.01,0.123%,27292637,7832927998.0,United States,NaN,Diversified Financial Services,Finance,/market-activity/stocks/sofi
6051,SOGP,Sound Group Inc. American Depositary Shares,$3.38,-0.69,-16.953%,395753,17516830.0,China,2020.0,Computer Software: Programming Data Processing,Technology,/market-activity/stocks/sogp
6052,SOHO,Sotherly Hotels Inc. Common Stock,$1.37,0.01,0.735%,22969,26984623.0,United States,NaN,Real Estate Investment Trusts,Real Estate,/market-activity/stocks/soho
6053,SOHOB,Sotherly Hotels Inc. 8.0% Series B Cumulative Redeemable Perpetual Preferred Stock,$19.20,0.11,0.576%,2094,378178656.0,United States,NaN,Real Estate Investment Trusts,Real Estate,/market-activity/stocks/sohob
6054,SOHON,Sotherly Hotels Inc. 8.25% Series D Cumulative Redeemable Perpetual Preferred Stock,$19.60,0.15,0.771%,654,386057378.0,United States,NaN,Real Estate Investment Trusts,Real Estate,/market-activity/stocks/sohon
6055,SOHOO,Sotherly Hotels Inc. 7.875% Series C Cumulative Redeemable Perpetual Preferred Stock,$19.20,0.1,0.524%,300,378178656.0,United States,NaN,Real Estate Investment Trusts,Real Estate,/market-activity/stocks/sohoo
6056,SOHU,Sohu.com Limited American Depositary Shares,$9.23,-0.04,-0.431%,41845,311395611.0,China,NaN,EDP Services,Technology,/market-activity/stocks/sohu
6057,SOI,Solaris Oilfield Infrastructure Inc. Class A Common Stock,$7.77,0.05,0.648%,347153,343847644.0,United States,2017.0,Metal Fabrications,Industrials,/market-activity/stocks/soi
6058,SOJC,Southern Company (The) Series 2017B 5.25% Junior Subordinated Notes due December 1 2077,$24.85,0.31,1.263%,28780,27111725558.0,United States,2017.0,Power Generation,Utilities,/market-activity/stocks/sojc
6059,SOJD,Southern Company (The) Series 2020A 4.95% Junior Subordinated Notes due January 30 2080,$23.22,0.15,0.65%,54871,25333370924.0,United States,2020.0,Power Generation,Utilities,/market-activity/stocks/sojd
6060,SOJE,Southern Company (The) Series 2020C 4.20% Junior Subordinated Notes due October 15 2060,$20.61,0.08,0.39%,31070,15933806766.0,United States,2020.0,Metal Mining,Basic Materials,/market-activity/stocks/soje
6061,SOL,Emeren Group Ltd American Depositary Shares each representing 10 shares,$1.98,0.01,0.508%,400461,119344185.0,China,2008.0,Semiconductors,Technology,/market-activity/stocks/sol
6062,SOLO,Electrameccanica Vehicles Corp. Ltd. Common Stock,$0.2585,-0.0054,-2.046%,190406,30835927.0,Canada,NaN,Auto Manufacturing,Consumer Discretionary,/market-activity/stocks/solo
6063,SON,Sonoco Products Company Common Stock,$57.45,-0.16,-0.278%,438978,5627593112.0,United States,NaN,Containers/Packaging,Consumer Discretionary,/market-activity/stocks/son
6064,SOND,Sonder Holdings Inc. Class A Common Stock,$4.69,0.63,15.517%,72374,51893621.0,United States,2021.0,Hotels/Resorts,Consumer Discretionary,/market-activity/stocks/sond
6065,SONDW,Sonder Holdings Inc. Warrants,$0.0082,0.0001,1.235%,4401,90731.0,United States,2021.0,Hotels/Resorts,Consumer Discretionary,/market-activity/stocks/sondw
6066,SONM,Sonim Technologies Inc. Common Stock,$0.665,-0.035,-5.00%,77957,28639843.0,United States,2019.0,Telecommunications Equipment,Telecommunications,/market-activity/stocks/sonm
6067,SONN,Sonnet BioTherapeutics Holdings Inc. Common Stock,$1.77,0.0,0.00%,37012,5433043.0,United States,NaN,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/sonn
6068,SONO,Sonos Inc. Common Stock,$18.60,0.09,0.486%,2576186,2303479819.0,United States,2018.0,Consumer Electronics/Appliances,Consumer Staples,/market-activity/stocks/sono
6069,SONY,Sony Group Corporation American Depositary Shares ,$87.91,-0.41,-0.464%,1202405,108173052983.0,Japan,NaN,Consumer Electronics/Appliances,Consumer Staples,/market-activity/stocks/sony
6070,SOPA,Society Pass Incorporated Common Stock,$0.1834,-0.0116,-5.949%,179482,6026449.0,United States,2021.0,EDP Services,Technology,/market-activity/stocks/sopa
6071,SOPH,SOPHiA GENETICS SA Ordinary Shares,$4.85,0.08,1.677%,25484,312000500.0,Switzerland,2021.0,Biotechnology: Biological Products (No Diagnostic Substances),Health Care,/market-activity/stocks/soph
6072,SOR,Source Capital Inc. Common Stock,$40.69,-0.11,-0.27%,13378,339537013.0,United States,NaN,Investment Managers,Finance,/market-activity/stocks/sor
6073,SOS,SOS Limited American Depositary Shares,$3.39,-0.08,-2.305%,59269,1079286633.0,NaN,2017.0,Finance: Consumer Services,Finance,/market-activity/stocks/sos
6074,SOTK,Sono-Tek Corporation Common Stock,$5.39,-0.19,-3.405%,3321,84866660.0,United States,NaN,Industrial Machinery/Components,Technology,/market-activity/stocks/sotk
6075,SOUN,SoundHound AI Inc Class A Common Stock,$3.92,-0.05,-1.259%,34477172,967943229.0,United States,NaN,EDP Services,Technology,/market-activity/stocks/soun
6076,SOUNW,SoundHound AI Inc. Warrant,$2.44,-0.21,-7.925%,590353,602495275.0,United States,2021.0,EDP Services,Technology,/market-activity/stocks/sounw
6077,SOVO,Sovos Brands Inc. Common Stock,$22.56,-0.01,-0.044%,1498021,2288832809.0,United States,2021.0,Packaged Foods,Consumer Staples,/market-activity/stocks/sovo
6078,SP,SP Plus Corporation Common Stock,$51.56,0.37,0.723%,311039,1013133943.0,United States,2004.0,Rental/Leasing Companies,Consumer Discretionary,/market-activity/stocks/sp
6079,SPB,Spectrum Brands Holdings Inc. Common Stock,$79.57,-0.53,-0.662%,274672,2408711610.0,United States,NaN,Industrial Machinery/Components,Miscellaneous,/market-activity/stocks/spb
6080,SPCB,SuperCom Ltd. Ordinary Shares (Israel),$0.1782,0.0012,0.678%,858756,1058991.0,Israel,NaN,Semiconductors,Technology,/market-activity/stocks/spcb
6081,SPCE,Virgin Galactic Holdings Inc. Common Stock,$1.65,-0.02,-1.198%,9215962,659530227.0,United States,2017.0,Transportation Services,Consumer Discretionary,/market-activity/stocks/spce
6082,SPE,Special Opportunities Fund Inc Common Stock,$12.2701,0.0501,0.41%,20666,0.0,United States,NaN,Finance/Investors Services,Finance,/market-activity/stocks/spe
6083,SPE^C,Special Opportunities Fund Inc. 2.75% Convertible Preferred Stock Series C,$23.1603,0.2603,1.137%,400,NaN,United States,NaN,NaN,NaN,/market-activity/stocks/spe^c
6084,SPEC,Spectaire Holdings Inc. Common Stock,$1.41,-0.02,-1.399%,20689,11041590.0,United States,2021.0,Industrial Machinery/Components,Industrials,/market-activity/stocks/spec
6085,SPFI,South Plains Financial Inc. Common Stock,$25.98,-0.01,-0.038%,22753,428209608.0,United States,2019.0,Major Banks,Finance,/market-activity/stocks/spfi
6086,SPG,Simon Property Group Inc. Common Stock,$150.35,-1.16,-0.766%,854932,49051298545.0,United States,NaN,Real Estate Investment Trusts,Real Estate,/market-activity/stocks/spg
6087,SPG^J,Simon Property Group Inc. Simon Property Group 8 3/8% Series J Cumulative Redeemable Preferred Stock,$61.508,0.1705,0.278%,846,NaN,United States,NaN,NaN,NaN,/market-activity/stocks/spg^j
6089,SPGI,S&P Global Inc. Common Stock,$438.27,3.05,0.701%,871188,137660607000.0,United States,NaN,Finance: Consumer Services,Finance,/market-activity/stocks/spgi
6090,SPH,Suburban Propane Partners L.P. Common Stock,$20.78,0.11,0.532%,134155,1330339008.0,United States,1996.0,Other Specialty Stores,Consumer Discretionary,/market-activity/stocks/sph
6091,SPHR,Sphere Entertainment Co. Class A Common Stock,$40.87,-0.53,-1.28%,620163,1436125249.0,United States,2020.0,Services-Misc. Amusement & Recreation,Consumer Discretionary,/market-activity/stocks/sphr
6092,SPI,SPI Energy Co. Ltd. Ordinary Shares,$0.6105,-0.0127,-2.038%,36359,19293698.0,China,NaN,Semiconductors,Technology,/market-activity/stocks/spi
6093,SPIR,Spire Global Inc. Class A Common Stock,$10.85,0.04,0.37%,112546,242605479.0,United States,2020.0,Telecommunications Equipment,Consumer Discretionary,/market-activity/stocks/spir
6094,SPKL,Spark I Acquisition Corp. Class A Ordinary Share,$10.25,0.01,0.098%,5000,0.0,United States,2023.0,NaN,NaN,/market-activity/stocks/spkl
6095,SPKLU,Spark I Acquisition Corp. Unit,$10.26,0.0,0.00%,21,0.0,United States,2023.0,NaN,NaN,/market-activity/stocks/spklu
6096,SPKLW,Spark I Acquisition Corp. Warrant,$0.15,0.0,0.00%,6769,0.0,United States,2023.0,NaN,NaN,/market-activity/stocks/spklw
6097,SPLK,Splunk Inc. Common Stock,$155.55,-0.08,-0.051%,1274229,26210175000.0,United States,2012.0,Computer Software: Prepackaged Software,Technology,/market-activity/stocks/splk
6098,SPLP,Steel Partners Holdings LP LTD PARTNERSHIP UNIT,$37.50,-1.0,-2.597%,283,63938.0,United States,NaN,Industrial Specialties,Industrials,/market-activity/stocks/splp
6099,SPLP^A,Steel Partners Holdings LP 6.0% Series A Preferred Units no par value,$24.24,0.07,0.29%,5029,NaN,United States,NaN,NaN,NaN,/market-activity/stocks/splp^a
6100,SPNS,Sapiens International Corporation N.V. Common Shares (Cayman Islands),$30.33,0.54,1.813%,73131,1673002800.0,Curacao,1992.0,Computer Software: Prepackaged Software,Technology,/market-activity/stocks/spns
6101,SPNT,SiriusPoint Ltd. Common Shares,$11.77,0.21,1.817%,385051,1972418872.0,Bermuda,2013.0,Property-Casualty Insurers,Finance,/market-activity/stocks/spnt
6102,SPNT^B,SiriusPoint Ltd. 8.00% Resettable Fixed Rate Preference Shares Series B $25.00 liquidation preference per share,$25.30,0.14,0.556%,17576,NaN,Bermuda,NaN,NaN,NaN,/market-activity/stocks/spnt^b
6103,SPOK,Spok Holdings Inc. Common Stock,$16.92,-0.08,-0.471%,245143,338082547.0,United States,NaN,Telecommunications Equipment,Telecommunications,/market-activity/stocks/spok
6104,SPOT,Spotify Technology S.A. Ordinary Shares,$256.10,7.98,3.216%,2492441,50488421923.0,Luxembourg,2018.0,Broadcasting,Consumer Discretionary,/market-activity/stocks/spot
6105,SPPL,SIMPPLE LTD. Ordinary Shares,$4.25,-0.25,-5.556%,8045,0.0,Singapore,2023.0,NaN,NaN,/market-activity/stocks/sppl
