8268,Carewell Hygiene Products Ltd.,,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,,,,None
8269,Career Point Ltd.,Educational Institutions,284.85,"Strong Momentum: Price above short, medium and long term moving averages",Decline in Net Profit (QoQ),Positive Breakout First Resistance ( LTP > R1) ,No Threat for this stock,272.50,288.85,118.45,288.85
8270,Carbon and Che Ltd.,,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,,,,None
8271,Carbon Everflow Ltd.,,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,,,,None
8272,Cargotrans Maritime Ltd.,Ground Freight & Logistics Services,78.5,Company with Low Debt,Low Piotroski Score : Companies with weak financials,RSI indicating price strength ,No Threat for this stock,78.00,78.85,63.00,114.00
8273,Carborundum Universal Ltd.,Abrasives,NaN,Effectively using Shareholders fund - Return on equity (ROE) improving since last 2 year,Negative Breakdown First Support (LTP < S1),No Opportunity for this stock,No Threat for this stock,1125.50,1148.95,903.20,1304.90
8274,Captain Technocast Ltd.,Metals - Castings/Forgings,120.5,"Strong Momentum: Price above short, medium and long term moving averages",MACD Crossover Below Signal Line,RSI indicating price strength ,No Threat for this stock,101.65,120.50,21.80,168.55
8275,Caprolactum Chemicals Ltd.,Commodity Chemicals,59.01,Strong Annual EPS Growth,Decline in Net Profit with falling Profit Margin (QoQ),Positive Breakout First Resistance ( LTP > R1) ,No Threat for this stock,59.00,61.95,44.90,81.60
8276,Caprihans India Ltd.,Plastic Products - Others,228.4,"Strong Momentum: Price above short, medium and long term moving averages",Red Flag: High Interest Payments Compared to Earnings,"Companies with current TTM PE Ratio less than 3 Year, 5 Year and 10 Year PE ",No Threat for this stock,224.25,237.00,97.05,266.00
8277,Capsein Bio-Lab Ltd.,,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,,,,None
8278,Capricorn Systems Global Solutions Ltd.,IT Services & Consulting,15.62,"Strong Momentum: Price above short, medium and long term moving averages",Degrowth in Revenue and Profit,Turnaround companies- loss to profit QoQ ,No Threat for this stock,14.14,15.62,5.22,15.62
8279,Capital Trust Ltd.,Finance - NBFC,110.3,Company reducing Debt,Degrowth in Revenue and Profit,Highest Recovery from 52 Week Low ,No Threat for this stock,110.25,113.70,52.10,124.50
8280,Captain Pipes Ltd.,Plastic Products,19.44,Growth in Net Profit with increasing Profit Margin (QoQ),Negative Breakdown First Support (LTP < S1),No Opportunity for this stock,No Threat for this stock,18.99,19.75,17.00,35.79
8281,Canvay Chemicals Ltd.,,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,,,,None
8282,Capital First Ltd.,Finance - NBFC,587.5,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,582.20,601.95,437.25,902.00
8283,Capital Trade Links Ltd.,Finance - NBFC,38.9,"Strong Momentum: Price above short, medium and long term moving averages",Decline in Net Profit with falling Profit Margin (QoQ),Decrease in Provision in recent results ,No Threat for this stock,38.00,40.75,19.51,41.85
8284,Caplin Point Laboratories Ltd.,Pharmaceuticals & Drugs,NaN,"Strong Momentum: Price above short, medium and long term moving averages",Inefficient use of capital to generate profits - RoCE declining in the last 2 years,Highest Recovery from 52 Week Low ,No Threat for this stock,1450.00,1485.00,575.00,1508.85
8285,Capital India Finance Ltd.,Finance - Investment,133.0,Company with Zero Promoter Pledge,Red Flag: High Interest Payments Compared to Earnings,Decrease in Provision in recent results ,No Threat for this stock,128.90,136.00,66.00,163.70
8286,Capacite Infraprojects Ltd.,Construction - Real Estate,270.1,"Strong Momentum: Price above short, medium and long term moving averages",Promoters increased pledged shares QoQ,Highest Recovery from 52 Week Low ,No Threat for this stock,270.00,275.00,108.90,294.75
8287,Capco Industries Ltd.,Miscellaneous,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,,,,None
8288,Capri Global Capital Ltd.,Finance - Investment,989.8,"Strong Momentum: Price above short, medium and long term moving averages",Inefficient use of assets to generate profits - ROA declining in the last 2 years,Results Screener: Stocks with upcoming results which are seeing positive shifts in share price ,No Threat for this stock,965.15,994.00,566.00,1049.00
8289,Capman Financials Ltd.,Finance - Leasing & Hire Purchase,5.2,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,5.20,5.20,4.37,5.20
8290,Cantabil Retail India Ltd.,Textiles,266.85,"Strong Momentum: Price above short, medium and long term moving averages",Decline in Net Profit with falling Profit Margin (QoQ),RSI indicating price strength ,No Threat for this stock,265.10,273.00,161.56,278.80
8291,Capfin India Ltd.,Finance - others,347.35,"Strong Momentum: Price above short, medium and long term moving averages",Decline in Net Profit with falling Profit Margin (QoQ),Highest Recovery from 52 Week Low ,No Threat for this stock,347.35,347.35,3.59,347.35
8292,Cantriple + Ltd.,,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,,,,None
8293,Canstar Cap Ltd.,,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,,,,None
8294,Canstar (80L) Ltd.,,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,,,,None
8295,Canpep 94 Ltd.,,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,,,,None
8296,Canpep 95 Ltd.,,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,,,,None
8297,Cantriple MF Ltd.,,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,,,,None
8298,Canpep 93 Units Ltd.,,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,,,,None
8299,Canexpo Ltd.,,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,,,,None
8300,Canopy Finance Ltd.,Finance - Others,85.0,"Strong Momentum: Price above short, medium and long term moving averages",Negative Breakdown Third Support (LTP < S3),No Opportunity for this stock,No Threat for this stock,83.12,90.15,10.00,90.15
8301,Canopy Securities & Finance Ltd.,,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,,,,None
8302,Canbonus Ltd.,,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,,,,None
8303,Camson Seeds Ltd.,Agriculture,0.9,Inverted Hammer (Bullish Reversal),Negative Breakdown third support (LTP < S3),Turnaround companies- loss to profit QoQ ,Increasing Trend in Non-Core Income,0.90,0.90,0.86,5.59
8304,Candour Techtex Ltd.,Textiles & Apparel,55.97,"Strong Momentum: Price above short, medium and long term moving averages",Decline in Quarterly Net Profit with falling Profit Margin (YoY),Highest Recovery from 52 Week Low ,No Threat for this stock,55.61,59.00,27.66,61.30
8305,Canara Robeco Gold Exchange Traded Fund Ltd.,ETF,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,3525.00,3525.00,2805.02,3650.00
8306,Canarys Automations Ltd.,Software,NaN,Strong Annual EPS Growth,Poor cash generated from core business - Declining Cash Flow from Operations for last 2 years,Positive Breakout First Resistance ( LTP > R1) ,No Threat for this stock,43.00,43.95,31.00,52.00
8307,Cana Glass Ltd.,,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,,,,None
8308,Canara Steel Ltd.,,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,,,,None
8309,Canara Bank,Bank - Public,479.95,"Strong Momentum: Price above short, medium and long term moving averages",Poor cash generated from core business - Declining Cash Flow from Operations for last 2 years,Results Screener: Stocks with upcoming results which are seeing positive shifts in share price ,No Threat for this stock,464.35,482.20,268.80,482.20
8310,Campus Activewear Ltd.,Footwear,278.6,Company with Low Debt,Decline in Net Profit with falling Profit Margin (QoQ),No Opportunity for this stock,No Threat for this stock,277.75,280.65,237.80,424.70
8311,Canbay Polyfilms Ltd.,,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,,,,None
8312,Camson Bio Technologies Ltd.,Other agriculture products,3.31,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,3.31,3.31,3.31,14.06
8313,Computer Age Management Services Ltd.,Finance - Investment,NaN,"Strong Momentum: Price above short, medium and long term moving averages",No weakness for this stock,RSI indicating price strength ,No Threat for this stock,2771.00,2838.80,2010.00,2988.00
8314,Camlin Fine Sciences Ltd.,Speciality Chemicals,132.5,Company with Zero Promoter Pledge,Inefficient use of shareholder funds - ROE declining in the last 2 years,No Opportunity for this stock,No Threat for this stock,131.55,133.45,124.05,186.35
8315,Cambridge Technology Enterprises Ltd.,IT Services & Consulting,80.39,"Strong Momentum: Price above short, medium and long term moving averages",Inefficient use of capital to generate profits - RoCE declining in the last 2 years,Stock with Low PE (PE < = 10) ,No Threat for this stock,79.20,81.90,46.80,86.80
8316,Can Fin Homes Ltd.,Finance - Housing,783.8,"Strong Momentum: Price above short, medium and long term moving averages",Red Flag: High Interest Payments Compared to Earnings,RSI indicating price strength ,No Threat for this stock,769.50,809.95,508.55,909.80
8317,Cabot India Ltd.,,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,,,,None
8318,California Software Ltd.,Software,19.6,"Strong Momentum: Price above short, medium and long term moving averages",Decline in Net Profit with falling Profit Margin (QoQ),Stock with Low PE (PE < = 10) ,No Threat for this stock,18.80,20.45,11.30,23.25
8319,Calcom Vision Ltd.,Electric Equipment,169.0,Strong Annual EPS Growth,Negative Breakdown First Support (LTP < S1),No Opportunity for this stock,No Threat for this stock,158.65,170.00,118.30,205.00
8321,Caldyn Aircon Ltd.,,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,,,,None
8322,C. E. Info Systems (MapmyIndia) Ltd.,Software,NaN,Company with Low Debt,MFs decreased their shareholding last quarter,Highest Recovery from 52 Week Low ,No Threat for this stock,2005.00,2054.00,984.05,2343.95
8323,Cadbury India Ltd.,,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,,,,None
8324,C P S Shapers Ltd.,Textiles & Apparel,10.0,Efficient in managing Assets to generate Profits - ROA improving since last 2 year,MACD Crossover Below Signal Line,No Opportunity for this stock,No Threat for this stock,377.00,429.90,185.00,495.00
8325,Cox & Kings Financial Service Ltd.,Finance - NBFC,0.34,Company with decreasing Promoter pledge,Companies with growing costs YoY for long term projects,Positive Breakout First Resistance ( LTP > R1) ,"Degrowth in Revenue, Profits and Operating Profit Margin in recent results (QoQ)",0.33,0.34,0.27,1.16
8326,Cadsys India Ltd.,Misc. Commercial Services,NaN,"Strong Momentum: Price above short, medium and long term moving averages",Poor cash generated from core business - Declining Cash Flow from Operations for last 2 years,Positive Breakout Third Resistance ( LTP > R3) ,No Threat for this stock,240.00,244.85,35.10,297.40
8327,Camex Ltd.,Dyes & Pigments,37.62,"Strong Momentum: Price above short, medium and long term moving averages","Negative profit growth, promoters decreasing shareholding QoQ",Turnaround companies- loss to profit QoQ ,No Threat for this stock,37.50,38.97,22.15,42.99
8328,Cable Corporation of India Ltd.,Cables - Power & Others,18.7,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,18.70,18.70,16.00,24.50
8329,BSE Capital Goods,,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,,,,None
8330,BSE 30PERA,,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,,,,None
8331,BSE 30YIELD,,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,,,,None
8332,C Mahendra Exports Ltd.,Diamond Cutting & Jewellery & Precious Metals,1.79,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,1.79,1.79,1.16,5.49
8333,BSE 200YIELD,,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,,,,None
8334,BSE 200PERA,,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,,,,None
8335,BSE 200BVRA,,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,,,,None
8336,BSE 500,,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,,,,None
8337,BSE 30BVRA,,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,,,,None
8338,Brooks Laboratories RE Ltd.,Pharmaceuticals & Drugs,28.84,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,25.02,32.69,7.50,36.91
8339,BSE 100BVRA,,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,,,,None
8340,BSE 100YIELD,,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,,,,None
8341,Brooks Laboratories Ltd.,Pharmaceuticals & Drugs,156.0,Growth in Net Profit with increasing Profit Margin (QoQ),Inefficient use of capital to generate profits - RoCE declining in the last 2 years,Highest Recovery from 52 Week Low ,No Threat for this stock,155.00,157.65,57.50,185.70
8342,Brothers Computers & Software (I) Ltd.,,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,,,,None
8343,BSE 200,,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,,,,None
8344,BSE 100PERA,,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,,,,None
8345,BS Refrigerators Ltd.,,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,,,,None
8346,BS Appliances Ltd.,,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,,,,None
8347,Brushman India Ltd.,Miscellaneous,1.15,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,1.15,1.15,1.15,1.91
8348,BS Ltd.,Infrastructure,0.33,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,0.33,0.33,0.31,2.10
8349,Britelite Carbons Ltd.,,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,,,,None
8350,Bronze Infra-Tech Ltd.,Construction - Residential & Commercial Complexes,1.12,Strong Annual EPS Growth,Decline in Quarterly Net Profit (YoY),"Companies with current TTM PE Ratio less than 3 Year, 5 Year and 10 Year PE ",No Threat for this stock,1.05,1.12,0.29,3.88
8351,Brookfield India Real Estate Trust Ltd.,Construction - Real Estate,250.0,Effectively using its capital to generate profit - RoCE improving in last 2 years,Decline in Quarterly Net Profit with falling Profit Margin (YoY),Turnaround companies- loss to profit QoQ ,No Threat for this stock,248.10,252.00,232.10,296.00
8352,Broadcast Initiatives Ltd.,Media & Entertainment,2.07,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,2.07,2.16,2.07,3.25
8353,Brite Automotive and Plastics Ltd.,,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,,,,None
8354,Bright Outdoor Media Ltd.,Media,497.05,Strong Annual EPS Growth,No weakness for this stock,Highest Recovery from 52 Week Low ,No Threat for this stock,492.00,507.95,146.00,551.00
8355,Bronze Trading Ltd.,Trading,1.16,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,1.16,1.20,1.14,3.75
8356,Brindaban Holdings and Trading Ltd.,,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,,,,None
8357,British India Steels Ltd.,,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,,,,None
8615,Besta Vision Electronics Ltd.,,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,,,,None
8358,Britannia Industries Ltd.,Consumer Food,NaN,Effectively using Shareholders fund - Return on equity (ROE) improving since last 2 year,MFs decreased their shareholding last quarter,Brokers upgraded recommendation or target price in the past three months ,No Threat for this stock,5145.35,5245.35,4153.00,5386.05
8359,Bright Solar Ltd.,Compressors / Pumps,NaN,"Strong Momentum: Price above short, medium and long term moving averages",Inefficient use of shareholder funds - ROE declining in the last 2 years,RSI indicating price strength ,No Threat for this stock,7.10,7.45,4.65,10.00
8360,Brilliant Portfolios Ltd.,Finance - Investments,0.0,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,0.00,0.00,6.65,7.00
8361,Bright Brothers Ltd.,Plastic Products - Others,155.35,Company with Low Debt,Red Flag: High Interest Payments Compared to Earnings,Stock with Low PE (PE < = 10) ,No Threat for this stock,147.60,158.95,132.10,187.95
8362,Bright Solar RE Ltd.,Electronics - Components,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,,,,None
8363,Brijlaxmi Leasing & Finance Ltd.,Finance - Investment,8.73,"Strong Momentum: Price above short, medium and long term moving averages",Red Flag: High Interest Payments Compared to Earnings,Positive Breakout Third Resistance ( LTP > R3) ,No Threat for this stock,8.60,8.76,3.36,8.79
8364,Brightcom Group  Ltd.,Software,19.14,High Revenue and Profit Growth with High Return on Capital Deployed (ROCE) and Low PE ratio,Negative Breakdown First Support (LTP < S1),Profit making Companies with High ROCE and Low PE ,Red Flag: Resignation of Top Management,18.85,19.70,9.35,36.45
8365,Brandbucket Media & Technology Ltd.,Media,38.57,"Strong Momentum: Price above short, medium and long term moving averages",Inefficient use of capital to generate profits - RoCE declining in the last 2 years,Highest Recovery from 52 Week Low ,No Threat for this stock,38.57,39.78,17.44,45.40
8366,Bridge Securities Ltd.,Finance - Investment,20.58,"Strong Momentum: Price above short, medium and long term moving averages",Inefficient use of capital to generate profits - RoCE declining in the last 2 years,Highest Recovery from 52 Week Low ,No Threat for this stock,20.58,21.00,5.15,21.13
8367,Brigade Enterprises Ltd.,Construction - Residential & Commercial Complexes,977.15,Stock passes majority of CANSLIM Investment criteria,MFs decreased their shareholding last quarter,Brokers upgraded recommendation or target price in the past three months ,No Threat for this stock,970.00,986.95,442.20,1015.30
8368,Brandhouse Retails Ltd.,Retail,0.66,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,0.66,0.66,0.57,1.92
8369,Brand Concepts Ltd.,Glass & Glass Products,880.0,"Strong Momentum: Price above short, medium and long term moving averages",No weakness for this stock,Highest Recovery from 52 Week Low ,No Threat for this stock,855.00,897.00,186.55,904.00
8370,Brahmanand Himghar Ltd.,Miscellaneous,4.08,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,4.08,4.08,4.08,4.51
8371,Brabourne Enterprises Ltd.,,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,,,,None
8372,Brawn Biotech Ltd.,Pharmaceuticals & Drugs,19.77,MACD Crossover Above Signal Line,Decline in Net Profit with falling Profit Margin (QoQ),Stock with Low PE (PE < = 10) ,No Threat for this stock,19.77,19.77,13.60,26.80
8373,BPL Display Devices Ltd.,,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,,,,None
8374,Brahmaputra Infraproject Ltd.,,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,,,,None
8375,BPL Engineering Ltd.,,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,,,,None
8376,Brahmaputra Infrastructure Ltd.,Construction - Infrastructure,68.92,"Strong Momentum: Price above short, medium and long term moving averages",Companies with High Promoter Pledge,Positive Breakout First Resistance ( LTP > R1) ,No Threat for this stock,68.92,68.92,26.00,71.80
8377,Brakes Auto (India) Ltd.,Auto Ancillaries,0.93,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,0.85,0.93,0.76,5.60
8378,Bothra Metals and Alloys Ltd.,Aluminium & Aluminium Products,9.34,Effectively using its capital to generate profit - RoCE improving in last 2 years,Red Flag: High Interest Payments Compared to Earnings,Highest Recovery from 52 Week Low ,No Threat for this stock,9.34,9.34,2.30,17.80
8379,Borax Moraji Ltd.,Chemicals,54.5,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,54.50,54.50,42.55,67.95
8380,BPL Ltd.,Electronics - Components,90.5,"Strong Momentum: Price above short, medium and long term moving averages",Negative Breakdown First Support (LTP < S1),RSI indicating price strength ,No Threat for this stock,88.60,92.70,46.70,102.60
8381,Bosch Rexroth India Ltd.,,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,,,,None
8382,Brady and Morris Engineering Company Ltd.,Engineering - Industrial Equipments,875.7,"Strong Momentum: Price above short, medium and long term moving averages",No weakness for this stock,Positive Breakout Second Resistance  ( LTP > R2) ,No Threat for this stock,840.05,875.70,155.30,999.00
8383,BPL Sanyo Technologies Ltd.,,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,,,,None
8384,Boston Teknowsys (India) Ltd.,Computers - Software Medium & Small,16.0,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,16.00,16.00,13.00,15.75
8385,Bandaram Pharma Packtech RE Ltd.,Hospital & Healthcare Services,24.12,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,18.00,29.65,10.00,35.22
8386,Boston Leasing and Finance Ltd.,Finance - Investment,3.3,Company with high TTM EPS Growth,Poor cash generated from core business - Declining Cash Flow from Operations for last 2 years,RSI indicating price strength ,No Threat for this stock,3.30,3.30,2.57,7.77
8387,Bharat Petroleum Corporation Ltd.,Refineries,482.2,"Strong Momentum: Price above short, medium and long term moving averages",MFs decreased their shareholding last quarter,"Companies with current TTM PE Ratio less than 3 Year, 5 Year and 10 Year PE ",No Threat for this stock,480.00,486.00,314.05,486.00
8388,Boston Bio Systems Ltd.,Personal Care,16.76,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,16.76,16.76,9.17,23.20
8389,Bondada Engineering Ltd.,Diversified,551.95,New 52 week high today,Low Piotroski Score : Companies with weak financials,Positive Breakout Third Resistance ( LTP > R3) ,No Threat for this stock,551.95,551.95,75.00,551.95
8390,Bongaigaon Refineries and Petrochemicals Ltd.,,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,,,,None
8391,Borosil Renewables Ltd.,Glass & Glass Products,505.9,"Strong Momentum: Price above short, medium and long term moving averages",Low Piotroski Score : Companies with weak financials,Turnaround companies- loss to profit QoQ ,No Threat for this stock,504.10,519.00,380.00,573.00
8392,Bombay Swadeshi Stores Ltd.,Trading,129.0,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,120.00,129.10,25.15,162.80
8393,Bosch Ltd.,"Auto Ancillaries - Auto, Truck & Motorcycle Parts",NaN,"Strong Momentum: Price above short, medium and long term moving averages",No weakness for this stock,"Companies with current TTM PE Ratio less than 3 Year, 5 Year and 10 Year PE ",No Threat for this stock,22962.00,23292.00,16366.05,23568.95
8394,Bosch Chassis Systems India Ltd.,,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,,,,None
8395,Bombay Super Hybrid Seeds Ltd.,Agriculture,NaN,"Strong Momentum: Price above short, medium and long term moving averages",Decline in Net Profit with falling Profit Margin (QoQ),Positive Breakout Second Resistance  ( LTP > R2) ,No Threat for this stock,276.35,284.90,207.40,665.70
8396,Bombay Wire Ropes Ltd.,Steel - Medium & Small,54.68,"Strong Momentum: Price above short, medium and long term moving averages",Inefficient use of capital to generate profits - RoCE declining in the last 2 years,Positive Breakout Third Resistance ( LTP > R3) ,No Threat for this stock,54.43,54.68,0.00,54.68
8397,Borosil Ltd.,Glass & Glass Products,349.8,Growth in Net Profit with increasing Profit Margin (QoQ),Poor cash generated from core business - Declining Cash Flow from Operations for last 2 years,Brokers upgraded recommendation or target price in the past three months ,No Threat for this stock,343.00,351.95,300.00,482.20
8398,Bonanza Industries Ltd.,Textiles - Synthetic & Silk,16.5,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,16.50,16.50,12.40,21.10
8399,Bonlon Industries Ltd.,Metals - Non Ferrous,53.8,"Strong Momentum: Price above short, medium and long term moving averages",Decline in Net Profit with falling Profit Margin (QoQ),Highest Recovery from 52 Week Low ,No Threat for this stock,52.21,54.17,24.61,73.65
8400,Bombay Oxygen Investments Ltd.,Gas Distribution,NaN,"Strong Momentum: Price above short, medium and long term moving averages",Inefficient use of capital to generate profits - RoCE declining in the last 2 years,"Companies with current TTM PE Ratio less than 3 Year, 5 Year and 10 Year PE ",No Threat for this stock,16955.00,17855.00,9811.30,18204.00
8401,The Bombay Dyeing Co. Ltd.,Textiles & Apparel,155.75,MACD Crossover Above Signal Line,Red Flag: High Interest Payments Compared to Earnings,Highest Recovery from 52 Week Low ,No Threat for this stock,154.60,157.00,53.25,176.90
8402,Bombay Silk Mills Ltd.,,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,,,,None
8403,Bombay Talkies Ltd.,Diversified,5.42,Company with No Debt,Negative Breakdown Third Support (LTP < S3),Stock with Low PE (PE < = 10) ,No Threat for this stock,5.42,5.59,3.26,6.64
8404,Bombay Cycle Ltd.,Trading,NaN,"Strong Momentum: Price above short, medium and long term moving averages",Decline in Net Profit with falling Profit Margin (QoQ),Positive Breakout Third Resistance ( LTP > R3) ,No Threat for this stock,1675.05,1822.20,625.55,1822.20
8405,Bombay Drugs and Pharmas Ltd.,,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,,,,None
8406,Bombay Paints Ltd.,,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,,,,None
8407,Bombay Rayon Fashions Ltd.,Textiles & Apparel,1.82,Effectively using Shareholders fund - Return on equity (ROE) improving since last 2 year,Low Piotroski Score : Companies with weak financials,Positive Breakout First Resistance ( LTP > R1) ,No Threat for this stock,1.74,1.82,1.58,13.31
8408,Bombay Metrics Supply Chain Ltd.,Ground Freight & Logistics Services,NaN,Company with Low Debt,Near 52 Week Low,Positive Breakout First Resistance ( LTP > R1) ,No Threat for this stock,118.40,122.90,111.00,521.00
8409,Bodal Chemicals Ltd.,Commodity Chemicals,82.7,"Strong Momentum: Price above short, medium and long term moving averages",Degrowth in Revenue and Profit,Positive Breakout First Resistance ( LTP > R1) ,No Threat for this stock,81.60,83.55,54.95,94.35
8410,Bohra Industries Ltd.,Fertilizers,NaN,Effectively using its capital to generate profit - RoCE improving in last 2 years,Promoters increased pledged shares QoQ,Stock with Low PE (PE < = 10) ,No Threat for this stock,25.75,26.00,22.15,138.95
8411,BOI FBG 91 A Ltd.,,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,,,,None
8412,Bombay Burmah Trading Corporation Ltd.,Agriculture,NaN,"Strong Momentum: Price above short, medium and long term moving averages",Inefficient use of shareholder funds - ROE declining in the last 2 years,Turnaround companies- loss to profit QoQ ,No Threat for this stock,1590.40,1628.00,781.05,1702.00
8413,Bombay Potteries & Tiles Ltd.,Construction & Contracting - Real Estate,0.0,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,0.00,0.00,2505.30,2505.30
8414,BOI Boinanza EGS Ltd.,,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,,,,None
8415,BOI Double 2 Plus 90 B Ltd.,,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,,,,None
8416,Bobshell Electrodes Ltd.,,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,,,,None
8417,BOB Growth 95 Ltd.,,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,,,,None
